address,latirude,longitude,url
8000 York Rd,39.3869768,-76.6185804,
305 Harrison St,47.621462,-122.3509886,
599 Johnson Avenue,40.7094771,-73.9232355,
1-1175 18 Street,25.1334608,55.2295284,
308 N St Andrews St,31.2276149,-85.3912928,
6650 El Camino Rd,36.068437,-115.228067,
600 E Stadium Blvd,38.9339574,-92.3177079,
100 Edgartown Rd.,41.4169469,-70.5948831,
800 E Lancaster Ave,40.3154361,-75.9398254,
230 River Rd,44.8887854,-70.082127,
5004 National Western Dr,39.7807183,-104.9752939,
10000 Coors Bypass NW,35.1974982,-106.6566806,
36 E. High St.,44.8031005,-74.989299,
745 Broad Street,42.2162763,-70.9279305,
401 E California Ave,39.411656,-74.49909,
1375 West Plum Creek Parkway,39.3694241,-104.8789235,
301 South Rd,-45.8962969,170.4799857,
2169 Field House Dr,51.7835055,-1.2727673,
California State University,34.1799047,-117.3263,
2186 Shunk Road,46.4748054,-84.3252563,
S3214 Hwy 12,44.8436351,-91.5939259,
1 Grand Ave,41.2617558,-69.9651562,
1999 S Springinsguth Rd,42.0041098,-88.1191371,
2303 E Indian School Rd,33.4945257,-112.0320937,
1 University Ave,43.6458144,-79.3831914,
194 Buckland Hills Dr,41.8078598,-72.5464634,
132 University Pl,40.3486593,-74.6629151,
6200 E Atherton St,54.7766601,-1.5834121,
228 E 4th St,40.723583,-73.9834573,
4976 Premium Outlet Way,39.8538,-80.22287,
701 N Front St,31.3550506,-88.9348186,
Metropolitain and Decarie,,,
2320 US-385,33.5535776,-102.3746874,
125 East Mellen Street,37.0171828,-76.3202106,
800 The Midway,38.836902,-97.595616,
201 W Plaza Real,26.353369,-80.085473,
9000 N Ocean Blvd,33.7578583,-78.7954106,
3809 Grand Avenue,40.7793431,-74.0342337,
328 Main Street,45.5175537,-68.3541179,
344 Tully Rd,37.3039834,-121.853344,
8th Street and Atlantic Ave.,,,
129 E. Maumee St.,41.8989375,-84.0352825,
450 A St,32.718926,-117.160521,
2281 N US Hwy 377,52.3313868,4.9519513,
311 3rd St S,27.9893126,-82.6910672,
98 West Custer Avenue,46.61644,-112.04962,
701 S Nedderman Dr,32.7284713,-97.1120213,
142 Pacific Coast Highway,33.6558299,-117.9999099,
106-2 22nd St,42.0270429,45.6943248,
7077 Elmore Avenue,44.4862127,-93.3725294,
24810 S Rittenhouse Rd,33.2256637,-111.5917107,
2169 Field House Dr,51.7835055,-1.2727673,
2100 44th St SW,42.8824472,-85.7182484,
30222 WI-35 #77,42.9277489,-89.5061965,
23 North 6th St,40.6036891,-75.4699933,
3531 S 6th St,42.9803402,-87.9193547,
3489 Little York Rd,29.8711095,-95.3344831,
400 Soldiers Field Road,42.3598826,-71.1183494,
W. Castillo Dr. and Cordova St.,1,7,
Mail Stop 1232,30.3885748,-95.6932332,
1015 E Grand St.,40.6658209,-74.2057769,
1438 Coliseum Drive,32.7044407,-100.8829457,
10075 Commons St,39.5333405,-104.8831677,
3336 N Milwaukee Ave,41.9417562,-87.7285539,
333 de la Commune Street,,,
1415 Arena Dr,37.7077838,-89.2188721,
10950 SW 211 St,25.5691373,-80.4543616,
3547 Olive St #250,46.2558561,-60.0913892,
23B Boatwright Drive,37.1176589,-82.8750941,
15 R D C Rd,31.4814101,-83.5218397,
University of Pittsurgh,,,
59 S.W. Flagler Ave.,47.6005567,-110.2704208,
Jervey Meadows,34.6770584,-82.8506742,
557 George Bishop Pkwy,33.7114644,-78.939235,
122 Old Ayer Rd,42.5952029,-71.5709883,
835 NW Wall Street,44.0587607,-121.3149366,
7096 E. 14 Mile Rd,43.7571406,-85.62549,
3801 Las Vegas Blvd. S,36.0991456,-115.1718388,
4343 Kellogg Ave,39.1001971,-84.4333668,
8722 Main St,33.1509897,-96.8071718,
226 East 500 South,39.25801,-111.6310716,
101 W Bayfield Street,46.6722587,-90.8931958,
211 Henry St,40.6972665,-73.3502226,
201 Reinhardt Dr,30.214055,-92.042099,
530 Dog Track Rd,28.6859101,-81.3371535,
209 S Gaines St,32.3245132,-96.6312484,
35 Corporate Dr,41.2968931,-73.2254979,
1 Eugene Center,44.0175,-123.0878334,
8551 HWY 16,45.3989878,-61.5062108,
1100 Canterbury Rd S,40.9765131,-73.7057822,
1 S Saginaw,43.4200387,-83.9490365,
1 Riverboat Drive,39.1424395,-94.5455752,
N Harbin Dr,32.21877,-98.227969,
92 Pryor Street SW,33.7539664,-84.3888186,
845 N Main St,44.3295716,-91.9203863,
27100 SW Salmon River Highway,,,
200 Baker Drive,44.7745636,-78.3726082,
8315 Park Rd,43.0095075,-78.2052003,
8700 N.E. Vancouver Mall Drive,,,
76 Community Drive,44.3425924,-69.7988986,
305 Wertz Avenue,40.2049641,-77.0253102,
121 S Main St,41.8240516,-71.4070549,
900 Lake Shore Dr.,45.7360372,-87.0604427,
1455 Franklin Mills Circle,40.0877713,-74.9617762,
65-30 Kissena Boulevard,40.7367029,-73.8187956,
565 Broadway,41.9441282,-71.0757066,
2344 E. Lliff Avenue,,,
140 W Washington St,39.767504,-86.161047,
1165 Garnet Ave.,43.0234118,-108.3619525,
2200 5th St,40.722202,-73.5565903,
315 W Sprague Ave,47.6570176,-117.4168088,
5851 E Speedway Blvd,32.2362514,-110.8677563,
1501 Long St,39.9688832,-82.9611503,
113 E Bay St,30.3260336,-81.6562236,
610 N University Dr,26.1305765,-80.2568042,
16200 Temple Ave,34.028011,-117.9432453,
124 Eureka St,37.76023,-122.4385092,
9615 Macleod Trail SE,51.0505049,-114.0576309,
511 Woodburn Rd,45.6162301,-62.525774,
1615 Vine St,37.5106909,-122.2725923,
43 S Main St,44.9476094,-69.8567816,
185 Garrett St,38.4197606,-82.0547619,
715 Edmond Street,39.7660656,-94.8511524,
1775 Front St,41.269314,-73.7792275,
5000 N. Willamette Blvd.,45.5736806,-122.7282878,
2269 NW 199th St.,25.9573776,-80.2377963,
1399 35th St,33.5622819,-101.8499991,
501 N Main St,40.9071595,-72.3945926,
20 Roundup Way SW,,,
1375 Water St,50.5383037,-116.0595297,
44 George St.,50.8556459,0.5879083,
2493 FL-16 West,52.3672193,4.8687319,
2400 6th St NW,38.9223149,-77.019519,
340 Granby Street,36.8506291,-76.2896186,
Cornell University,42.4529076,-76.4800842,
201 North 6th Street,43.3304175,-76.410527,
240 Elgin St,46.4883263,-80.9931897,
303 Poarch Road,31.1027757,-87.4827699,
2330 Lincoln Ave,37.288184,-121.8861125,
301 N Elm St,32.3885808,-96.8487488,
401 N 4th St,29.482911,-81.1285805,
UCSB Campus,41.02337,-88.30617,
Carrollwood Village Shoppes,,,
1600 Lone Star Pkwy.,32.7683387,-96.9861809,
312 Woodland Rd,37.03978,-76.3212221,
Steele Station Rd,33.9359633,-86.1440671,
425 Fawell Boulevard,41.841506,-88.0730037,
1555 Federal Dr.,44.8332481,-93.1724363,
297 West Street,42.5808421,-72.0067113,
501 S Holmes Ave,39.7599772,-86.2050376,
382 2nd Street,32.8366699,-83.6285019,
4511 N Midkiff Rd Dr,36.0321212,-79.9118331,
555 W Middle Verde Rd,34.6064365,-111.8623177,
13900 N. Dove Mountain Boulevard,32.4611721,-111.0775634,
14000 Lakeside Cir,42.017294,-111.414871,
6615 W. Roosevelt Rd.,41.8650259,-87.7899018,
14 Castle St,51.8673158,0.1587384,
10 Brookline St,42.2898764,-71.2148366,
1102 W Grant Rd.,32.2503813,-110.9885674,
W 46th St.,34.7119772,-92.3820721,
Superba Ave,-34.0415324,151.1603178,
701 Easley Bridge Rd,34.8353223,-82.4294636,
239 Park Ave,42.6488096,-73.7676364,
1010 Casino Center Drive,34.8463044,-90.3325722,
2400 Civic Center Pl,25.986144,-80.3015072,
2180 Aggie Rd,35.844287,-90.644347,
617 13th Street South,33.502124,-86.8092439,
1006 Van Buren Ave.,34.3658997,-89.5201338,
4400 NW 87th Ave,25.818191,-80.3406655,
265 N Meridian Rd #3888,51.4783921,0.0409843,
17 Eastern Pkwy,40.6733265,-73.9680712,
20809 Us Highway 277 South,42.036377,-76.5267795,
401 Imhoff Road,37.8159419,-89.4025043,
Oak St and Center Dr,37.7752595,-122.4207672,
37201 N 28th St,26.2361562,-98.2464855,
701 McMorran Blvd.,42.9790052,-82.4251714,
401 W Main,33.352948,-93.300795,
310 Andrew Higgins Dr.,29.9421707,-90.0673192,
10350 N Vancouver Way,45.5973238,-122.6693261,
151 18th St NE,41.8086128,-103.6717715,
400 South Highland Ave,39.162909,-86.5179655,
255 N Virginia St.,39.5279235,-119.8141663,
430 Southwest Langton Place,48.253,-0.77716,
108 Spencer Rd,51.4161922,-0.9669832,
629 Craghead Street,36.5848087,-79.3860913,
1020 N Vermont Ave,34.0903859,-118.2912659,
75 Taylor Street,42.2140549,-72.6194449,
291 W 8th Avenue,44.0511779,-123.0970964,
5425 Sackville St & Brunswick St,53.8294674,-2.2038199,
501-551 S 700 E,53.2981114,-60.4321287,
500 NE 9th Street,29.1954172,-82.1316313,
300 Broadway,46.8792911,-96.7880141,
620 Bowers Blvd,30.7124905,-95.5428956,
9820 Washington Blvd,34.0215958,-118.3969901,
2105 South State St,41.8539276,-87.6267612,
200 Georgesville Rd,39.9491246,-83.1080802,
N7390 Highway 67,34.0083155,-79.0135726,
1015 25th St N,33.5996277,-86.2814835,
50 Woolwich St,43.546752,-80.2466466,
1508 Gallatin Pike,36.2402942,-86.7236704,
620 Lincoln Ave,42.1082289,-87.7338016,
101 East Locust Street,40.746792,-88.5131402,
200 Civic Center Drive,33.7189884,-116.2188197,
1650 E Randol Mill Rd,32.7491418,-97.0849359,
3180 Fort Avenue,37.3923423,-79.1652552,
516 S Anderson St,29.1594959,-95.4255448,
Scera Park,40.2860197,-111.6871126,
1148 Main Ave,41.4982697,-81.7063013,
525 Randall Rd,42.6160792,-76.9454793,
319-B Hwy. 82 East,33.6738212,-96.899957,
1500 Greenland Dr,34.861117,-82.354056,
2209 S Knoxville Ave,35.257459,-93.1194776,
319 W 3rd St.,43.44549,-76.507917,
174 Northside Drive Northwest,33.7594795,-84.4028563,
1351 Kings Highway,38.1820904,-77.0254246,
15 Fort Mose Trail,29.9292904,-81.325,
181 Ralph David Abernathy Blvd,33.7370325,-84.3936806,
698 Osborne Street,49.8621862,-97.1318481,
3141 North Orange Blossom Trail,28.3364667,-81.4035343,
8787 McHugh Street,42.3186794,-82.9277435,
1750 Kearns Blvd,40.6669295,-111.4954163,
601 Clark Ave,38.6239206,-90.1922883,
711 Lucky Lane,34.8402813,-90.3588081,
1880 Saskatchewan Dr.,50.4528923,-104.6093453,
515-B N. McDonough St.,33.7699986,-84.2965456,
1014 Mill Ave,42.0532587,-91.4500085,
111 22nd Street,29.3453687,-99.1277309,
Penberthy Blvd and Tom Chandler Rd,,,
2330 17th Street NE,41.8343818,-103.66998,
555 W 5th Avenue,61.217922,-149.8924604,
111 Gardner Ave,40.7110544,-73.9253166,
415 Southfield Rd,42.2449813,-83.1597262,
2565 American Way,39.074478,-108.5778378,
1130 Copeland Park Dr,43.838467,-91.2509159,
One Ameristar Blvd,32.66367,-116.27363,
4012 National Parks Hwy,32.3715114,-104.2297823,
1131 N Dupont Hwy,39.6881744,-75.583682,
700 Weeb Ewbank Way,39.517196,-84.7358054,
5208 Hixson Pike,35.1370382,-85.2355813,
112 2nd Ave NE,34.6046076,-86.9846584,
34843 Rancho California Rd,33.5336381,-117.0520619,
545 W 30th St,40.7532813,-74.0026711,
209 Fairgate Rd,39.5531061,-79.3473042,
2033 W North Ave,39.3094837,-76.650845,
10 W Georgia St,35.3584657,-96.9241024,
1501 Gaylord Trail,32.9546652,-97.0641182,
280 S E St,32.8457324,-115.5747637,
3011 Miner St,41.8756648,-71.4367724,
622 Duling Ave,32.3362233,-90.174692,
1110 N. 3rd Street,39.4801292,-87.4522835,
2200 York Road,39.4466483,-76.6301396,
300 N Grand Ave,41.717753,-73.891744,
709 S Gaskins Rd,37.5727153,-77.6137175,
2820 Vine St,39.8964381,-83.0879245,
318 NW 23rd St,29.4314707,-98.540774,
11765 St Linus Dr,38.5647982,-76.9049283,
733 Rivers St,36.2151585,-81.6840701,
828 South Peters Street,29.9441335,-90.0657002,
The Mall At Lexington Green,42.44982,-71.23144,
1801 Fayetteville St.,35.121405,-77.056711,
97 Spear Street,42.4498552,-71.0539117,
1021 Big Bethel Rd,37.0482096,-76.429605,
3595 S Las Vegas Blvd,36.1150973,-115.1716574,
114 High St,52.2046299,1.5778157,
8878 Clairemont Mesa Blvd,32.8281766,-117.0843552,
600 Ave D,29.9005645,-90.097218,
101 Rock Lititz Blvd,40.1761401,-76.3116017,
3101 N Garnett Rd,36.1982959,-95.8510334,
3200 Commerce St,37.85267,-90.492982,
900 Jim Garchow Way,39.8538,-80.22287,
8500 Walnut Grove Rd.,35.130037,-89.782441,
1600 Campus Ct,32.4662473,-99.7118809,
25th Avenue At Vanderbilt Place,48.253,-0.77716,
72 S Main St,42.6341557,-76.179499,
1013 Park Ave.,38.9547407,-92.3256283,
9301 Eden Prairie Rd,44.8352058,-93.4785144,
963 Worlds Fair Park Dr,35.9638535,-83.9277396,
1 Provident Bank Park Dr,,,
2012 Memorial Pkwy SW,34.7188472,-86.5932704,
656 County Highway 33,42.6266748,-74.9452784,
Scottsdale Airport,33.6221224,-111.9125774,
3737 S Akers St,36.2987876,-119.3494842,
110 1 Ave NW,40.7266347,-73.9856636,
1160 Lincoln St.,39.7350732,-104.9857211,
72 W College Ave,41.693184,-73.9189772,
215 Fair Ave,29.3845282,-98.4748965,
5601 N 16th St,33.5185913,-112.0468567,
33 Lone Peak Dr,45.2602734,-111.30998,
2401 12th Ave N,33.602768,-86.28243,
1151 St. Louis Galleria St.,38.6384601,-90.3486395,
226 West Ontario Street,41.893406,-87.6354147,
201 W University Ave,28.9507843,-81.3000224,
340 N Escondido Blvd,33.1403662,-117.0927607,
425 Summer St.,42.3464386,-71.0430745,
1700 W 4th St,41.2422998,-77.0469125,
1 College Street,52.9020686,-1.2819296,
5213 Ballard Ave. NW,47.6657081,-122.382803,
730 Madison Avenue,29.2201441,-81.0384059,
617 Indiana Avenue,39.7760646,-86.1671604,
200 Myrtle Ave,42.8789773,-78.8620802,
Aspen,39.1911128,-106.82356,
1001 Market Ave N,40.8072086,-81.3733461,
4601 Bosque Blvd,31.5384435,-97.1865633,
701 10th Ave.,37.7750623,-122.4680222,
46 Washington Street,44.5362213,-68.4167041,
5535 St Joe Rd,41.1304637,-85.1006865,
7380 East 2nd Street,36.1589123,-95.8948739,
2601 Forest Avenue,32.7426968,-97.2185091,
600 Main Street,42.0333567,-87.6801053,
1800 State Fair Park Drive,40.8426382,-96.6795671,
315 Turnpike Street,40.9377539,-77.78556,
599 Johnson Ave,40.7094771,-73.9232355,
1600 Atlas Peak Road,38.3482499,-122.2656953,
6900 Market Ave N,40.88234,-81.363485,
Tunk Rd,44.9036605,-68.6729763,
3322 US 301 N.,35.5583398,-78.2366663,
14800 Starfire Way,47.4700885,-122.2493813,
15660 N Parkview Pl,33.6264217,-112.384802,
9603 Deereco Rd,39.4528045,-76.6414835,
3010 Columbiana Rd,40.9248245,-80.5952041,
3500 Madison Road,39.1593749,-84.4234297,
4490 W Point Loma Blvd,32.7534578,-117.2352957,
1550 Allen Fieldhouse Dr,38.9537387,-95.2536544,
8713 Beverly Blvd,34.0771909,-118.3809446,
1028 Georgia Rd,35.1595882,-83.3893208,
350 N Milwaukee St,43.6085836,-116.278139,
5500 FL-100,29.480964,-81.4223111,
103 E 10th St,40.7307139,-73.9884578,
1226 15th St.,39.7439352,-75.5314314,
Liberty Station,40.3337853,-76.5061786,
1910 N Ola Ave,27.9610336,-82.4637488,
5998 Alcala Park,32.7723935,-117.1901877,
916 Phillips Ln,33.8687956,-96.7716419,
1010 North W.C. MacInnes Place,48.253,-0.77716,
412 Luckenbach Town Loop,30.1789843,-98.7561984,
951 West 36th Street North,37.7521143,-97.3484183,
120 Radcliffe Street,42.5809301,-72.2326411,
500 Water Drive,29.3633861,-100.950373,
888 Durham Live Ave,,,
315 N. Phillips Ave.,35.4698019,-97.4990089,
12062 California St,34.0345964,-117.0387134,
833 East Fern Avenue,36.7589713,-119.8001752,
17225 Jersey Ave,36.2387696,-119.7659967,
4500 Dan Patch Circle,47.41667,-105.59222,
Corner of Hwy 9 and Kolob Terrace Rd,,,
2121 S Casino Dr,35.1585553,-114.5748759,
108 Northwest Dr,40.9071507,-73.3472272,
305 Ste. Catherine St. W.,45.4805935,-73.5939187,
4129 NC-242,35.316137,-78.514314,
2301 Main St.,42.0339658,-87.7057496,
2700 Orchard Highway,44.2858293,-86.2469731,
2645 Lisburn Rd,40.2100195,-76.9300585,
186 W 2nd N St,33.0233672,-80.1744537,
724 Austin Ave,31.554474,-97.133933,
27174 Ortega Hwy,33.5019921,-117.6567387,
412 Travis St,29.1474561,-95.6380054,
600 E Stadium Blvd,38.9339574,-92.3177079,
88 Plum St,39.6557055,-83.5589125,
108 E Tazewell St,36.8489764,-76.29014,
2555 Glen Helen Pkwy,34.2102953,-117.4075951,
5000 Kop Pkwy,44.7190336,-93.4236481,
14808 E 14th St,37.708784,-122.1329103,
2603 Whitaker St,32.0531138,-81.1030753,
9500 Gilman Dr.,32.8792438,-117.2311247,
27150 Bouquet Canyon Rd,34.4363759,-118.5190816,
1204 4th Ave S,36.1422513,-86.7648523,
1825 Collins Ave,25.7944353,-80.1283457,
600 West Walnut Street,43.0529473,-87.919134,
310 S. 9th St.,40.3971177,-91.3901947,
2080 United Boulevard,49.2271537,-122.8369024,
1307 University Blvd.,33.2108887,-87.5549828,
1510 SE 9th Ave,35.2020986,-101.8200546,
4000 Highway M-137,12.7773193,9.5181047,
818 South 2nd Street,44.9782261,-93.2555176,
3130 Hartley Rd.,30.1822678,-81.6270039,
11110 Mall Cir,38.6173648,-76.9262153,
931 N 1st Street,40.736189,-73.6973957,
John Tyler Dr,37.4431082,-76.4854604,
222 Market St,40.2607909,-76.881413,
2136 NW 1st Ave,25.7975977,-80.1970848,
4 Summer St,44.1029385,-70.2203077,
2213 Summit Rd,41.1390275,-81.3136754,
17th St. & University Ave.,41.6003091,-93.6403513,
399 Longwood Rd,33.9426075,-80.9180565,
1936 North St.,31.623554,-94.6434449,
117 N Park Sq Ne,33.9535773,-84.549188,
North Memorial Parkway,41.401064,-85.666056,
2100 W. Belmont,41.9397346,-87.6809524,
2300 Paseo Verde Parkway,36.0181424,-115.0917,
770 N 12th St,43.0396029,-87.9267632,
18 E 1st Ave,38.053822,-97.9309645,
6123 Lower York Rd,40.351015,-75.010727,
411 S 4th St,43.3170245,-76.4073411,
295 Treadwell St,33.4967813,-80.8588202,
Coppin State University,39.3110927,-76.6585289,
32 Campus Drive,46.8637994,-113.9834456,
10 A Street,49.8846435,-113.0512999,
1421 W450 Road,53.35222,-7.20167,
2211 N Prospect Ave,43.0590725,-87.8850182,
5311 South Lake Park Avenue,41.7993251,-87.587171,
711 S Rayburn St,30.754909,-86.559656,
340 West 50th Street,40.7627588,-73.9875605,
1900 3rd Ave E,44.5800909,-80.9347998,
"2241 Shelter Island Dr, San Diego, CA 92106",32.7184205,-117.2219783,
201 High Street,42.6747155,-71.1347356,
Cape Girardeau,37.3034933,-89.5230357,
1402 N 9th Street,43.6268315,-116.198586,
240 8 Line S,-23.6479054,-46.7018935,
250 Woodbridge Center Dr,40.5570808,-74.3009114,
1915 Scott St,34.3165567,-79.1761027,
1971 University Boulevard,37.3539466,-79.1531533,
2009 Baseball Blvd,41.4597894,-82.0611959,
75 Richmond Terrace,40.6453768,-74.077112,
3 Centennial Square,-33.89,151.2344444,
140 Main Street,53.0229208,-1.0553906,
11905 Highway 92,34.0881762,-84.4880091,
525 Clematis St,26.7135013,-80.0557732,
796 W 13th Ave,44.0451088,-123.1045732,
11200 S. W. 8th St,8.7898134,78.1298812,
703 State St,43.0729051,-70.765198,
5725 Oleander Drive,37.5302685,-122.0080416,
801 N. Cincinnati,39.1014537,-84.5124602,
130 NY-22,41.8642397,-73.5462404,
104 N Ave 56,35.891723,-119.10198,
110 E 2nd St.,43.0614657,-76.0692764,
2549 Welton St,39.7538021,-104.9797571,
300 Brevard Ave,28.3553183,-80.7260641,
University of Missouri,38.9364147,-92.329703,
6550 Springbrook Ave,32.800311,-97.022057,
11400 Moss Avenue,39.609606,-78.801248,
4000 W 12th St,39.833075,-75.407702,
765 Pearl Street,30.0818141,-94.0959067,
1642 N Las Palmas Ave,34.1010035,-118.3359353,
5746 Collins Center for the Arts,44.8998104,-68.6666066,
3255 Las Vegas Blvd South,36.124492,-115.1698683,
550 Barneveld Avenue,37.7399805,-122.4044712,
21348 Catawba Ave,35.4816647,-80.8601287,
400 W River Street,32.0834631,-81.0954098,
2 Lindsay St. S.,44.355824,-78.7346892,
20 E Main St,44.595618,-75.1648485,
103 Dike St.,41.8160828,-71.4434129,
1635 Reata Drive,44.2795602,-105.44575,
796 West 13th Avenue,44.0450527,-123.1056454,
34 NE 11th ST,25.7845551,-80.1931533,
502 E. Lamar Alexander Parkway,35.751472,-83.9642249,
1906 Brazzell Road,36.0181395,-87.4709789,
923 N Watts St,39.9707028,-75.1585223,
7103 SR 66,40.3022171,-84.3784558,
16301 Phil Ritson Way,28.444515,-81.6308152,
2121 E Craig Rd,36.2395726,-115.1235341,
1700 Hampton St,33.37992,-79.289855,
5700 Winner Rd,39.1009731,-94.515608,
11455 Old Redwood Highway,38.5732332,-122.8439528,
375 E Exchange St,41.07251,-81.5084807,
2475 18th St NW,38.9223643,-77.0423766,
105 Carroll Road,44.9092082,-76.0289435,
100 Nicolls Rd,40.9090809,-73.1205518,
149 Pierpont Ave,40.763827,-111.8953561,
1000 North Lincoln Street,35.395927,-78.556166,
3900 Grace Blvd,39.5393062,-104.9431899,
2430 S Havana St,39.6723097,-104.8652849,
601 Spadina Crescent E,52.1262122,-106.659205,
2025 Addison St,37.8712898,-122.269334,
5040 Yonge Street,43.7660167,-79.4144524,
375 Thompson Rd,42.0248602,-71.8459995,
1315 North Ave,43.1093965,-79.0457675,
"214 N Main St, Victoria, TX 77901",28.8001934,-97.0055147,
JGJ9+GH Fullerton,33.87029,-117.92534,
1001 W Market St,41.2337991,-80.8321371,
10104 US Hwy 8 Rd,40.9432384,-73.8611209,
4 Crosby Street,44.7069392,-63.6685578,
1208 N Green St,39.6261665,-74.3425586,
1650 E. Randol Mill Road,32.7491418,-97.0849359,
1065 Hwy 6 and 50,39.0883188,-108.6007412,
60 West E 6th St,39.1029108,-84.5101931,
310 N Kings Dr,35.2181659,-80.8288582,
1100 Nugget Ave,61.5924992,-149.4793372,
500 E Ocean Blvd,33.766446,-118.186232,
300 Hwy 2 #1,50.5180856,5.2408138,
30 Mississippi St,29.7435105,-95.2644125,
4114 Vernor Hwy,42.3213253,-83.0934043,
8811 River Rd,49.1963103,-123.1277949,
5 Brooks Robinson Way,39.9679372,-76.7291753,
543 N Williamson Ave,36.1056756,-79.5076399,
31 Wakefield St,-27.4278271,153.0389057,
740 Water Street SW,38.8787397,-77.0241008,
1 Turtle Point Dr,38.7758216,-77.6396224,
University of Buffalo,43.001888,-78.7852135,
1213 Ocean Ave,33.7384334,-118.1026322,
Cannifton Road,44.184952,-77.381638,
102 S Wasatch Dr,34.2112332,-118.217948,
29 Logan Street,-35.9475951,173.863407,
120 9 Ave SE,51.0449935,-114.061953,
2100 S Shiloh Rd,45.7317154,-108.6229038,
55 S 7th St,35.3841478,-94.4250393,
1300 Jack Vest Drive,36.3025276,-82.3740526,
1101 Outlet Collection Way,47.2991647,-122.2456849,
9500 Gilman Dr.,32.8792438,-117.2311247,
151 Beach Blvd,30.3909784,-88.8608689,
111 W. Campbell Street,37.9805706,-100.8700794,
9507 Sherman Road,30.229154,-97.660382,
50 N George St,39.9634761,-76.7288807,
540 Howard St,29.7086247,-98.1388921,
5th Walnut St,14.6972256,121.058429,
888 Resorts World Drive,41.6591406,-74.6489411,
829 N. Davis St.,30.3350674,-81.6667897,
401 Jefferson Ave.,43.0954219,-75.206212,
100 Constitution Ave,39.9615965,-75.2640869,
1000N 1200 W St,40.4575532,-109.551414,
1187 North High Street,39.9865757,-83.0056941,
50 College Road,5.5391608,6.0805905,
65 Millard Dr,41.2250065,-73.000673,
3000 Joe W Brown Dr,36.1342202,-115.1489748,
167 State St,41.1765023,-73.1891522,
5901 College Road,34.9188337,-89.8862108,
11149 W 95th St,38.9538604,-94.7209387,
1123 Euclid Ave NE,33.7642271,-84.3502481,
446 W 40th St,40.757324,-73.9942146,
711 Paragon Place,48.3046946,-122.6754878,
300 E. Ocean Blvd,33.7650874,-118.1893873,
Highway One,-38.0027218,144.4923905,
118 E Main Street,39.886862,-74.9090524,
Campus Dr,38.8165227,-90.8681128,
1089 Langford Pkwy,48.442924,-123.5208792,
3833 S Vermont Ave,34.016245,-118.2920177,
Mounts Road,48.3116053,-122.5959772,
291 Tinker St.,42.0398277,-74.1541057,
1021 Monterey Salinas Hwy,36.5922996,-121.8672784,
5337 ID-55,43.6518788,-116.3543998,
6441 S Claiborne Ave,33.2326644,-111.7255976,
441 E Fordham Rd,40.8626323,-73.8841124,
2001 15th Ave South,33.49736,-86.7929798,
147 Spear St,44.4696714,-73.1919467,
950 S Prairie Ave,46.3995774,-105.8420281,
2232 NE Jacksonville Rd,29.2096944,-82.1309486,
82 Seneca Street,42.8669584,-76.9840342,
19164 E Colonial Dr,28.5464232,-81.0919392,
10001 W. Commercial Boulevard,26.1935759,-80.2845026,
8925 Leesburg Pike,38.9403504,-77.2555897,
800 Lakeshore Drive,41.6802892,-88.3333831,
570 Wildcat Ct,38.017359,-84.4999868,
105 Nortech Pkwy,37.4257815,-121.9601013,
Auburn Drive,53.4277499,-7.9368453,
"1 Premium, Outlet Blvd",32.66367,-116.27363,
618 Central Ave. SW,35.0848418,-106.654824,
10233 96 Ave NW,53.5318201,-113.4956931,
1500 S. Oak St.,46.268838,-96.082334,
5345 Landmark Place,39.6189221,-104.9013218,
11003 E. Rooks Rd.,28.6992222,-82.2995431,
S Rural Rd and E University Dr,,,
4990 Glenway Ave,39.1214412,-84.6009399,
190 Alumni Mall,37.2318135,-80.4181263,
32 Campus Drive,46.8637994,-113.9834456,
1322 South Fawcett Avenue,47.2505244,-122.4425412,
1142 S P St,35.3443522,-119.0117664,
100 Miramar Beach Dr,30.3805758,-86.3586195,
241 South 500 East,41.3475395,-85.3280863,
1130 Buenos Ave.,32.7686231,-117.2011119,
330 University Dr,25.7427173,-80.2608363,
1315 Laramie St,39.1848626,-96.5773001,
401 Monsanto Ave,38.6004095,-90.1734543,
1 Bath Rd,-34.0199045,151.0784037,
211 N Virginia St,39.5271565,-119.8137711,
400 Cedar Avenue,40.2794106,-74.0068022,
900 Lamington Rd,40.6536198,-74.6976504,
336 W. Foulke Ave,41.0579429,-83.6549423,
3301 SE 10th Ave,45.499551,-122.655906,
3000 Prairie Ave,25.8067359,-80.1319883,
1220 Grand W Blvd,29.7890461,-95.7679673,
1434 N. Farwell Ave.,43.0485595,-87.8960535,
2060 N Marine Drive,45.6067484,-122.6887385,
3523 N Cobbler Rd,39.187026,-94.39399,
101 E North Broad St,34.766536,-83.065127,
310 4th St,40.8683542,-73.3271071,
700 Pelham Rd N,33.8249359,-85.7641095,
635 N Killingsworth Ct,45.5621139,-122.6737602,
745 Fulton St,39.9553424,-82.9783577,
63 Flushing Ave,40.6983825,-73.9726875,
2300 E 17th St,40.594396,-73.953743,
1300 Duncan Chapel Rd.,34.9161681,-82.4394969,
608 College St,43.6553706,-79.4145666,
55 Parsonage Rd,51.5235864,0.2064916,
50 Church St,52.5540697,-0.4341464,
255 5th Street Northwest,40.5772481,-81.0856159,
1977 Maybank Hwy,32.762376,-79.9867427,
5500 West 700 South,41.1303335,-85.9371852,
301 Tribune St,-27.4821796,153.0207007,
