product_num,brand,type_,url_,community,bedrooms,floorsize,bathroom,latitude,longitude,market,city,state,fullzips,street_address,msa,price,garages,stories,date
1ac81bfa-3798-4ce2-8596-ce4f49086bec,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/laurelbrooke/qmis/16324-laurelbrooke-loop,Laurelbrooke,4,2031,2,30.45826,-87.85096,Baldwin,FAIRHOPE,AL,36532,16324 LAURELBROOKE LOOP,Baldwin,357809,2,1,01/07/24 17:53
87c95005-26ec-448f-bfa7-22427c81276e,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/laurelbrooke/qmis/16332-laurelbrooke-loop,Laurelbrooke,4,1787,2,30.45826,-87.85096,Baldwin,FAIRHOPE,AL,36532,16332 LAURELBROOKE LOOP,Baldwin,338308,2,1,01/07/24 17:53
90b63ee3-8558-4576-9368-3e59d63411ce,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/laurelbrooke/qmis/16380-laurelbrooke-loop,Laurelbrooke,4,2031,2,30.45826,-87.85096,Baldwin,FAIRHOPE,AL,36532,16380 LAURELBROOKE LOOP,Baldwin,356308,2,1,01/07/24 17:53
f29d202a-1f88-40bd-a0f2-e4d5ed07c95a,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/laurelbrooke/qmis/16401-laurelbrooke-loop,Laurelbrooke,4,2031,2,30.45826,-87.85096,Baldwin,FAIRHOPE,AL,36532,16401 LAURELBROOKE LOOP,Baldwin,,,,01/07/24 17:53
0dbe2c9e-3fa3-4f39-a39d-e3e744f964da,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/longbranch/qmis/330-barndling-street,Longbranch,4,2495,3,30.50201,-87.86543,Baldwin,FAIRHOPE,AL,36532,330 BARNDLING STREET,Baldwin,480453,2,1,01/07/24 17:53
f29d202a-1f88-40bd-a0f2-e4d5ed07c95a,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/longbranch/qmis/333-barndling-street,Longbranch,5,2874,3,30.50201,-87.86543,Baldwin,FAIRHOPE,AL,36532,333 BARNDLING STREET,Baldwin,,,,01/07/24 17:53
d4564047-fa9e-4297-8d83-d146ecd11568,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/longbranch/qmis/334-barndling-street,Longbranch,4,2495,3,30.50201,-87.86543,Baldwin,FAIRHOPE,AL,36532,334 BARNDLING STREET,Baldwin,480454,2,1,01/07/24 17:53
70041a9c-a0eb-42a6-a555-d4384f8b9a33,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/longbranch/qmis/338-barndling-street,Longbranch,5,2874,3,30.50201,-87.86543,Baldwin,FAIRHOPE,AL,36532,338 BARNDLING STREET,Baldwin,501937,2,1,01/07/24 17:53
89131d54-1d52-4e00-97de-21a957c732ef,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/longbranch/qmis/342-barndling-street,Longbranch,4,2306,2,30.50201,-87.86543,Baldwin,FAIRHOPE,AL,36532,342 BARNDLING STREET,Baldwin,466109,2,1,01/07/24 17:53
b0fa77a0-2570-4a0d-a0b6-d8919c363536,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/longbranch/qmis/345-barndling-street,Longbranch,4,2785,3,30.50201,-87.86543,Baldwin,FAIRHOPE,AL,36532,345 BARNDLING STREET,Baldwin,493320,3,1,01/07/24 17:53
64e3245d-21ad-488b-ad06-7b912c7ed277,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/longbranch/qmis/349-barndling-street,Longbranch,4,2304,3,30.50201,-87.86543,Baldwin,FAIRHOPE,AL,36532,349 BARNDLING STREET,Baldwin,461681,3,1,01/07/24 17:53
66c45dd8-4b11-4c65-bd3f-a61b2756ceb9,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/longbranch/qmis/366-barndling-street,Longbranch,4,2306,2,30.50201,-87.86543,Baldwin,FAIRHOPE,AL,36532,366 BARNDLING STREET,Baldwin,460634,2,1,01/07/24 17:53
184e7018-87f6-462d-8b56-73f32a216bac,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/longbranch/qmis/370-barndling-street,Longbranch,4,2304,3,30.50201,-87.86543,Baldwin,FAIRHOPE,AL,36532,370 BARNDLING STREET,Baldwin,461681,3,1,01/07/24 17:53
f29d202a-1f88-40bd-a0f2-e4d5ed07c95a,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/fairhope/overland/qmis/544-overland-drive,Overland,4,1835,2,30.52349,-87.84231,Baldwin,FAIRHOPE,AL,36532,544 OVERLAND DRIVE,Baldwin,,,,01/07/24 17:53
5e049499-13c9-487b-b217-615b95c9fdac,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/foley/bay-street-village/qmis/1161-sweet-laurel-street,Bay Street Village,3,1205,2,30.39238,-87.68002,Baldwin,FOLEY,AL,36535,1161 Sweet Laurel Street,Baldwin,254401,0,1,01/07/24 17:53
f29d202a-1f88-40bd-a0f2-e4d5ed07c95a,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/foley/bay-street-village/qmis/1196-sweet-laurel-street,Bay Street Village,3,1205,2,30.39238,-87.68002,Baldwin,FOLEY,AL,36535,1196 Sweet Laurel Street,Baldwin,,,,01/07/24 17:53
13d4354b-eeb8-42c5-b521-c601c6da4841,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/foley/primland/qmis/23526-travis-stock-street,Primland,4,2618,3,30.35038,-87.62789,Baldwin,FOLEY,AL,36535,23526 TRAVIS STOCK STREET,Baldwin,562170,2,2,01/07/24 17:53
ecfd4a5a-8ca7-4a21-8a47-6e83bc654b44,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/foley/primland/qmis/23548-travis-stock-street,Primland,4,2415,3,30.35038,-87.62789,Baldwin,FOLEY,AL,36535,23548 TRAVIS STOCK STREET,Baldwin,552648,2,1,01/07/24 17:53
69a98c85-b34e-4166-a0ec-84b3495479be,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/foley/primland/qmis/23615-travis-stock-st,Primland,4,2690,3,30.35038,-87.62789,Baldwin,FOLEY,AL,36535,23615 Travis Stock St,Baldwin,556467,2,2,01/07/24 17:53
701f7e46-3cc9-4882-ace3-ae87a00b5213,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/foley/primland/qmis/23620-travis-stock-street,Primland,4,2618,3,30.35038,-87.62789,Baldwin,FOLEY,AL,36535,23620 TRAVIS STOCK STREET,Baldwin,557380,2,2,01/07/24 17:53
84aeb01c-ead7-4d69-9896-14e1d43d2d40,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/foley/primland/qmis/23634-travis-stock-street,Primland,4,2415,3,30.35038,-87.62789,Baldwin,FOLEY,AL,36535,23634 TRAVIS STOCK STREET,Baldwin,567182,2,1,01/07/24 17:53
,Dr Horton,House,https://www.drhorton.com/alabama/baldwin/foley/primland/qmis/8132-calverton-street,Primland,4,2771,3,30.35038,-87.62789,Baldwin,FOLEY,AL,36535,8132 CALVERTON STREET,Baldwin,,,,01/07/24 17:53
