product_num,brand,url,community,market,state,collection,city,fullzips,msa,price,date
2208,LGI,https://www.lgihomes.com/new-mexico/albuquerque/vistas-at-huning-ranch/ironwood,ironwood,albuquerque,NM,,Los Lunas,87031,Albuquerque,1479,13/05/2024 08:18:22 PM
5003,LGI,https://www.lgihomes.com/north-carolina/charlotte/colonial-crossing/blanco,blanco,charlotte,NC,,Troutman,28166,Charlotte,1569,13/05/2024 08:32:09 PM
6933,LGI,https://www.lgihomes.com/north-carolina/charlotte/colonial-crossing/burton,burton,charlotte,NC,,Troutman,28166,Charlotte,1699,13/05/2024 08:32:09 PM
6042,LGI,https://www.lgihomes.com/north-carolina/charlotte/colonial-crossing/davidson,davidson,charlotte,NC,,Troutman,28166,Charlotte,1659,13/05/2024 08:32:09 PM
9074,LGI,https://www.lgihomes.com/north-carolina/charlotte/colonial-crossing/hartford,hartford,charlotte,NC,,Troutman,28166,Charlotte,1779,13/05/2024 08:32:09 PM
9834,LGI,https://www.lgihomes.com/north-carolina/charlotte/colonial-crossing/macon,macon,charlotte,NC,,Troutman,28166,Charlotte,1469,13/05/2024 08:32:09 PM
9258,LGI,https://www.lgihomes.com/north-carolina/charlotte/creedmore-hills/anson,anson,charlotte,NC,,Charlotte,28214,Charlotte,1629,13/05/2024 08:32:09 PM
7800,LGI,https://www.lgihomes.com/north-carolina/charlotte/creedmore-hills/ashley,ashley,charlotte,NC,,Charlotte,28214,Charlotte,1689,13/05/2024 08:32:09 PM
1636,LGI,https://www.lgihomes.com/north-carolina/charlotte/creedmore-hills/burke,burke,charlotte,NC,,Charlotte,28214,Charlotte,1839,13/05/2024 08:32:09 PM
7605,LGI,https://www.lgihomes.com/north-carolina/charlotte/creedmore-hills/davidson,davidson,charlotte,NC,,Charlotte,28214,Charlotte,1769,13/05/2024 08:32:09 PM
1912,LGI,https://www.lgihomes.com/north-carolina/charlotte/knights-bridge/alamance,alamance,charlotte,NC,,Chester,29729,Charlotte,1419,13/05/2024 08:32:09 PM
3000,LGI,https://www.lgihomes.com/north-carolina/charlotte/knights-bridge/ashley,ashley,charlotte,NC,,Chester,29729,Charlotte,1469,13/05/2024 08:32:09 PM
6513,LGI,https://www.lgihomes.com/north-carolina/charlotte/knights-bridge/burke,burke,charlotte,NC,,Chester,29729,Charlotte,1559,13/05/2024 08:32:09 PM
7309,LGI,https://www.lgihomes.com/north-carolina/charlotte/knights-bridge/davidson,davidson,charlotte,NC,,Chester,29729,Charlotte,1519,13/05/2024 08:32:09 PM
5107,LGI,https://www.lgihomes.com/north-carolina/charlotte/knights-bridge/macon,macon,charlotte,NC,,Chester,29729,Charlotte,1359,13/05/2024 08:32:09 PM
6605,LGI,https://www.lgihomes.com/north-carolina/charlotte/mckee-creek-village/alamance,alamance,charlotte,NC,,Charlotte,28215,Charlotte,1629,13/05/2024 08:32:09 PM
9011,LGI,https://www.lgihomes.com/north-carolina/charlotte/mckee-creek-village/ashley,ashley,charlotte,NC,,Charlotte,28215,Charlotte,1699,13/05/2024 08:32:09 PM
1100,LGI,https://www.lgihomes.com/north-carolina/charlotte/mckee-creek-village/burke,burke,charlotte,NC,,Charlotte,28215,Charlotte,1799,13/05/2024 08:32:09 PM
1830,LGI,https://www.lgihomes.com/north-carolina/charlotte/mckee-creek-village/davidson,davidson,charlotte,NC,,Charlotte,28215,Charlotte,1759,13/05/2024 08:32:09 PM
3415,LGI,https://www.lgihomes.com/north-carolina/charlotte/mckee-creek-village/macon,macon,charlotte,NC,,Charlotte,28215,Charlotte,1589,13/05/2024 08:32:09 PM
5433,LGI,https://www.lgihomes.com/north-carolina/charlotte/pinnacle-estates/alamance,alamance,charlotte,NC,,Kings Mountain - Shelby,28152,Charlotte,1299,13/05/2024 08:32:09 PM
4205,LGI,https://www.lgihomes.com/north-carolina/charlotte/pinnacle-estates/ashley,ashley,charlotte,NC,,Kings Mountain - Shelby,28152,Charlotte,1369,13/05/2024 08:32:09 PM
2122,LGI,https://www.lgihomes.com/north-carolina/charlotte/pinnacle-estates/davidson,davidson,charlotte,NC,,Kings Mountain - Shelby,28152,Charlotte,1409,13/05/2024 08:32:09 PM
4158,LGI,https://www.lgihomes.com/north-carolina/charlotte/pinnacle-estates/macon,macon,charlotte,NC,,Kings Mountain - Shelby,28152,Charlotte,1259,13/05/2024 08:32:09 PM
7518,LGI,https://www.lgihomes.com/north-carolina/charlotte/stagecoach-station/ashley,ashley,charlotte,NC,,Gastonia,28052,Charlotte,1499,13/05/2024 08:32:09 PM
9710,LGI,https://www.lgihomes.com/north-carolina/charlotte/stagecoach-station/blanco,blanco,charlotte,NC,,Gastonia,28052,Charlotte,1429,13/05/2024 08:32:09 PM
5769,LGI,https://www.lgihomes.com/north-carolina/charlotte/stagecoach-station/burke,burke,charlotte,NC,,Gastonia,28052,Charlotte,1589,13/05/2024 08:32:09 PM
2357,LGI,https://www.lgihomes.com/north-carolina/charlotte/stagecoach-station/davidson,davidson,charlotte,NC,,Gastonia,28052,Charlotte,1539,13/05/2024 08:32:09 PM
2876,LGI,https://www.lgihomes.com/north-carolina/charlotte/stagecoach-station/macon,macon,charlotte,NC,,Gastonia,28052,Charlotte,1379,13/05/2024 08:32:09 PM
3498,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/atherstone/ashley,ashley,raleigh-durham,NC,,Fuquay-Varina,27616,Raleigh-Durham,,13/05/2024 08:32:09 PM
2627,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/atherstone/avery,avery,raleigh-durham,NC,,Fuquay-Varina,27616,Raleigh-Durham,,13/05/2024 08:32:09 PM
1152,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/atherstone/blanco,blanco,raleigh-durham,NC,,Fuquay-Varina,27616,Raleigh-Durham,,13/05/2024 08:32:09 PM
1551,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/atherstone/burke,burke,raleigh-durham,NC,,Fuquay-Varina,27616,Raleigh-Durham,,13/05/2024 08:32:09 PM
4400,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/atherstone/davidson,davidson,raleigh-durham,NC,,Fuquay-Varina,27616,Raleigh-Durham,,13/05/2024 08:32:09 PM
2492,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/atherstone/macon,macon,raleigh-durham,NC,,Fuquay-Varina,27616,Raleigh-Durham,,13/05/2024 08:32:09 PM
1612,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/hadleigh-at-cedar-creek/alamance,alamance,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1489,13/05/2024 08:32:09 PM
3417,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/hadleigh-at-cedar-creek/ashley,ashley,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1529,13/05/2024 08:32:09 PM
1072,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/hadleigh-at-cedar-creek/burke,burke,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1629,13/05/2024 08:32:09 PM
4547,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/hadleigh-at-cedar-creek/davidson,davidson,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1579,13/05/2024 08:32:09 PM
5944,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/hadleigh-at-cedar-creek/macon,macon,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1439,13/05/2024 08:32:09 PM
1172,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/legacy/alexander,alexander,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1579,13/05/2024 08:32:09 PM
8257,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/legacy/allatoona,allatoona,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1629,13/05/2024 08:32:09 PM
7305,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/legacy/burton,burton,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1719,13/05/2024 08:32:09 PM
6045,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/legacy/davidson,davidson,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1679,13/05/2024 08:32:09 PM
1157,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/legacy/hartford,hartford,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1809,13/05/2024 08:32:09 PM
5636,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/legacy/hawthorn,hawthorn,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,1879,13/05/2024 08:32:09 PM
6747,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/riverwalk/bradford-a,bradford-a,raleigh-durham,NC,,Raleigh,27616,Raleigh-Durham,1639,13/05/2024 08:32:09 PM
4694,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/riverwalk/bradford-b,bradford-b,raleigh-durham,NC,,Raleigh,27616,Raleigh-Durham,1639,13/05/2024 08:32:09 PM
3323,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/riverwalk/dogwood-a,dogwood-a,raleigh-durham,NC,,Raleigh,27616,Raleigh-Durham,1789,13/05/2024 08:32:09 PM
4165,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/riverwalk/dogwood-b,dogwood-b,raleigh-durham,NC,,Raleigh,27616,Raleigh-Durham,1789,13/05/2024 08:32:09 PM
8883,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/satterfield-farm/alamance,alamance,raleigh-durham,NC,,Roxboro,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
6391,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/satterfield-farm/ashley,ashley,raleigh-durham,NC,,Roxboro,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
2298,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/satterfield-farm/avery,avery,raleigh-durham,NC,,Roxboro,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
5211,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/satterfield-farm/burke,burke,raleigh-durham,NC,,Roxboro,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
1699,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/satterfield-farm/davidson,davidson,raleigh-durham,NC,,Roxboro,27574,Raleigh-Durham,1469,13/05/2024 08:32:09 PM
8093,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/satterfield-farm/macon,macon,raleigh-durham,NC,,Roxboro,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
1265,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows/burton,burton,raleigh-durham,NC,,Mebane,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
1055,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows/craven,craven,raleigh-durham,NC,,Mebane,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
8671,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows/hawthorn,hawthorn,raleigh-durham,NC,,Mebane,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
5392,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows/jackson,jackson,raleigh-durham,NC,,Mebane,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
2965,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows/lee,lee,raleigh-durham,NC,,Mebane,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
7253,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows/madison,madison,raleigh-durham,NC,,Mebane,27574,Raleigh-Durham,,13/05/2024 08:32:09 PM
2828,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows-at-oxford/ashley,ashley,raleigh-durham,NC,,Oxford,27565,Raleigh-Durham,1469,13/05/2024 08:32:09 PM
4595,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows-at-oxford/blanco,blanco,raleigh-durham,NC,,Oxford,27565,Raleigh-Durham,1419,13/05/2024 08:32:09 PM
2004,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows-at-oxford/burke,burke,raleigh-durham,NC,,Oxford,27565,Raleigh-Durham,1579,13/05/2024 08:32:09 PM
1797,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows-at-oxford/davidson,davidson,raleigh-durham,NC,,Oxford,27565,Raleigh-Durham,1519,13/05/2024 08:32:09 PM
7375,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/the-meadows-at-oxford/macon,macon,raleigh-durham,NC,,Oxford,27565,Raleigh-Durham,1379,13/05/2024 08:32:09 PM
3081,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/timberlake-preserve/burton,burton,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,,13/05/2024 08:32:09 PM
2236,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/timberlake-preserve/craven,craven,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,,13/05/2024 08:32:09 PM
6489,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/timberlake-preserve/jackson,jackson,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,,13/05/2024 08:32:09 PM
7416,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/timberlake-preserve/madison,madison,raleigh-durham,NC,,Youngsville,27596,Raleigh-Durham,,13/05/2024 08:32:09 PM
9618,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/whitley-crossing/alexander,alexander,raleigh-durham,NC,,Bailey,27807,Raleigh-Durham,,13/05/2024 08:32:09 PM
2190,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/whitley-crossing/blanco,blanco,raleigh-durham,NC,,Bailey,27807,Raleigh-Durham,,13/05/2024 08:32:09 PM
9238,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/whitley-crossing/davidson,davidson,raleigh-durham,NC,,Bailey,27807,Raleigh-Durham,,13/05/2024 08:32:09 PM
7745,LGI,https://www.lgihomes.com/north-carolina/raleigh-durham/whitley-crossing/hartford,hartford,raleigh-durham,NC,,Bailey,27807,Raleigh-Durham,,13/05/2024 08:32:09 PM
4401,LGI,https://www.lgihomes.com/north-carolina/wilmington/new-south-bridge/alamance,alamance,wilmington,NC,,Bolivia,28422,Wilmington,1279,13/05/2024 08:32:09 PM
1064,LGI,https://www.lgihomes.com/north-carolina/wilmington/new-south-bridge/alexander,alexander,wilmington,NC,,Bolivia,28422,Wilmington,1369,13/05/2024 08:32:09 PM
3238,LGI,https://www.lgihomes.com/north-carolina/wilmington/new-south-bridge/ashley,ashley,wilmington,NC,,Bolivia,28422,Wilmington,1399,13/05/2024 08:32:09 PM
6377,LGI,https://www.lgihomes.com/north-carolina/wilmington/new-south-bridge/burke,burke,wilmington,NC,,Bolivia,28422,Wilmington,1439,13/05/2024 08:32:09 PM
3905,LGI,https://www.lgihomes.com/north-carolina/wilmington/new-south-bridge/davidson,davidson,wilmington,NC,,Bolivia,28422,Wilmington,1399,13/05/2024 08:32:09 PM
6559,LGI,https://www.lgihomes.com/north-carolina/wilmington/new-south-bridge/macon,macon,wilmington,NC,,Bolivia,28422,Wilmington,1239,13/05/2024 08:32:09 PM
2729,LGI,https://www.lgihomes.com/north-carolina/winston-salem/mcknight-mill/alamance,alamance,winston-salem,NC,,Greensboro,27405,Winston-Salem,1319,13/05/2024 08:32:09 PM
1011,LGI,https://www.lgihomes.com/north-carolina/winston-salem/mcknight-mill/ashley,ashley,winston-salem,NC,,Greensboro,27405,Winston-Salem,1389,13/05/2024 08:32:09 PM
4453,LGI,https://www.lgihomes.com/north-carolina/winston-salem/mcknight-mill/burke,burke,winston-salem,NC,,Greensboro,27405,Winston-Salem,1479,13/05/2024 08:32:09 PM
6108,LGI,https://www.lgihomes.com/north-carolina/winston-salem/mcknight-mill/davidson,davidson,winston-salem,NC,,Greensboro,27405,Winston-Salem,1429,13/05/2024 08:32:09 PM
3286,LGI,https://www.lgihomes.com/north-carolina/winston-salem/mcknight-mill/macon,macon,winston-salem,NC,,Greensboro,27405,Winston-Salem,1249,13/05/2024 08:32:09 PM
8841,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/crimson-lake-estates/arcadia,arcadia,oklahoma-city,OK,,El Reno,73036,Oklahoma-City,1079,13/05/2024 08:32:09 PM
5844,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/crimson-lake-estates/canton,canton,oklahoma-city,OK,,El Reno,73036,Oklahoma-City,1129,13/05/2024 08:32:09 PM
9188,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/crimson-lake-estates/durant,durant,oklahoma-city,OK,,El Reno,73036,Oklahoma-City,1209,13/05/2024 08:32:09 PM
9368,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/crimson-lake-estates/keystone,keystone,oklahoma-city,OK,,El Reno,73036,Oklahoma-City,1259,13/05/2024 08:32:09 PM
6614,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/crimson-lake-estates/murray,murray,oklahoma-city,OK,,El Reno,73036,Oklahoma-City,1369,13/05/2024 08:32:09 PM
9026,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/crimson-lake-estates/sahoma,sahoma,oklahoma-city,OK,,El Reno,73036,Oklahoma-City,1439,13/05/2024 08:32:09 PM
2032,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/tuscany-lakes/alfalfa,alfalfa,oklahoma-city,OK,,Yukon,73099,Oklahoma-City,1239,13/05/2024 08:32:09 PM
7689,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/tuscany-lakes/coastal,coastal,oklahoma-city,OK,,Yukon,73099,Oklahoma-City,1339,13/05/2024 08:32:09 PM
2908,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/tuscany-lakes/klein,klein,oklahoma-city,OK,,Yukon,73099,Oklahoma-City,1399,13/05/2024 08:32:09 PM
7121,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/tuscany-lakes/sudan,sudan,oklahoma-city,OK,,Yukon,73099,Oklahoma-City,1579,13/05/2024 08:32:09 PM
3044,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/winter-creek-estates/hefner,hefner,oklahoma-city,OK,,Blanchard,73010,Oklahoma-City,2469,13/05/2024 08:32:09 PM
8496,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/winter-creek-estates/hudson,hudson,oklahoma-city,OK,,Blanchard,73010,Oklahoma-City,2269,13/05/2024 08:32:09 PM
5135,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/winter-creek-estates/mcalester,mcalester,oklahoma-city,OK,,Blanchard,73010,Oklahoma-City,1889,13/05/2024 08:32:09 PM
4927,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/winter-creek-estates/nicklaus,nicklaus,oklahoma-city,OK,,Blanchard,73010,Oklahoma-City,1839,13/05/2024 08:32:09 PM
6547,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/winter-creek-estates/overholser-ii,overholser-ii,oklahoma-city,OK,,Blanchard,73010,Oklahoma-City,2599,13/05/2024 08:32:09 PM
1364,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/winter-creek-estates/palmer,palmer,oklahoma-city,OK,,Blanchard,73010,Oklahoma-City,1689,13/05/2024 08:32:09 PM
4611,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/winter-creek-estates/texoma,texoma,oklahoma-city,OK,,Blanchard,73010,Oklahoma-City,2779,13/05/2024 08:32:09 PM
7510,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/winter-creek-estates/thunderbird-ii,thunderbird-ii,oklahoma-city,OK,,Blanchard,73010,Oklahoma-City,2759,13/05/2024 08:32:09 PM
3958,LGI,https://www.lgihomes.com/oklahoma/oklahoma-city/winter-creek-estates/woods,woods,oklahoma-city,OK,,Blanchard,73010,Oklahoma-City,1909,13/05/2024 08:32:09 PM
2474,LGI,https://www.lgihomes.com/oregon/portland/5th-plain-creek-station/mason,mason,portland,OR,,East Vancouver,98661,Portland,2419,13/05/2024 08:32:09 PM
7603,LGI,https://www.lgihomes.com/oregon/portland/5th-plain-creek-station/oswego,oswego,portland,OR,,East Vancouver,98661,Portland,2579,13/05/2024 08:32:09 PM
1862,LGI,https://www.lgihomes.com/oregon/portland/lalonde-creek/adams,adams,portland,OR,,Salmon Creek,98661,Portland,2099,13/05/2024 08:32:09 PM
8773,LGI,https://www.lgihomes.com/oregon/portland/lalonde-creek/baker,baker,portland,OR,,Salmon Creek,98661,Portland,,13/05/2024 08:32:09 PM
2495,LGI,https://www.lgihomes.com/oregon/portland/lalonde-creek/helens,helens,portland,OR,,Salmon Creek,98661,Portland,,13/05/2024 08:32:09 PM
7664,LGI,https://www.lgihomes.com/oregon/portland/lalonde-creek/hood,hood,portland,OR,,Salmon Creek,98661,Portland,,13/05/2024 08:32:09 PM
7664,LGI,https://www.lgihomes.com/oregon/portland/lalonde-creek/sisters,sisters,portland,OR,,Salmon Creek,98661,Portland,1969,13/05/2024 08:32:09 PM
5008,LGI,https://www.lgihomes.com/oregon/portland/sunset-village/adams,adams,portland,OR,,Gresham,97080,Portland,2099,13/05/2024 08:32:09 PM
5759,LGI,https://www.lgihomes.com/oregon/portland/sunset-village/baker,baker,portland,OR,,Gresham,97080,Portland,2239,13/05/2024 08:32:09 PM
2216,LGI,https://www.lgihomes.com/oregon/portland/sunset-village/helens,helens,portland,OR,,Gresham,97080,Portland,2449,13/05/2024 08:32:09 PM
5369,LGI,https://www.lgihomes.com/oregon/portland/sunset-village/hood,hood,portland,OR,,Gresham,97080,Portland,2539,13/05/2024 08:32:09 PM
1505,LGI,https://www.lgihomes.com/oregon/portland/tenny-creek/sapphire,sapphire,portland,OR,,Salmon Creek,98661,Portland,2239,13/05/2024 08:32:09 PM
9138,LGI,https://www.lgihomes.com/oregon/portland/walnut-grove/chilean,chilean,portland,OR,,Vancouver,98661,Portland,2239,13/05/2024 08:32:09 PM
4581,LGI,https://www.lgihomes.com/oregon/portland/walnut-grove/chimera,chimera,portland,OR,,Vancouver,98661,Portland,2099,13/05/2024 08:32:09 PM
7850,LGI,https://www.lgihomes.com/oregon/portland/walnut-grove/columbia,columbia,portland,OR,,Vancouver,98661,Portland,2659,13/05/2024 08:32:09 PM
3668,LGI,https://www.lgihomes.com/oregon/portland/walnut-grove/henry,henry,portland,OR,,Vancouver,98661,Portland,2889,13/05/2024 08:32:09 PM
9015,LGI,https://www.lgihomes.com/oregon/portland/walnut-grove/mercer,mercer,portland,OR,,Vancouver,98661,Portland,2969,13/05/2024 08:32:09 PM
9006,LGI,https://www.lgihomes.com/south-carolina/columbia/finlay-farms/ashley,ashley,columbia,SC,,Lexington,29054,Columbia,1249,13/05/2024 08:32:09 PM
2821,LGI,https://www.lgihomes.com/south-carolina/columbia/finlay-farms/blanco,blanco,columbia,SC,,Lexington,29054,Columbia,1179,13/05/2024 08:32:09 PM
5693,LGI,https://www.lgihomes.com/south-carolina/columbia/finlay-farms/burke,burke,columbia,SC,,Lexington,29054,Columbia,1339,13/05/2024 08:32:09 PM
7490,LGI,https://www.lgihomes.com/south-carolina/columbia/finlay-farms/davidson,davidson,columbia,SC,,Lexington,29054,Columbia,1279,13/05/2024 08:32:09 PM
2911,LGI,https://www.lgihomes.com/south-carolina/columbia/finlay-farms/macon,macon,columbia,SC,,Lexington,29054,Columbia,1149,13/05/2024 08:32:09 PM
8090,LGI,https://www.lgihomes.com/south-carolina/columbia/the-valley/alamance,alamance,columbia,SC,,Elgin,29045,Columbia,1219,13/05/2024 08:32:09 PM
3197,LGI,https://www.lgihomes.com/south-carolina/columbia/the-valley/ashley,ashley,columbia,SC,,Elgin,29045,Columbia,1279,13/05/2024 08:32:09 PM
7469,LGI,https://www.lgihomes.com/south-carolina/columbia/the-valley/avery,avery,columbia,SC,,Elgin,29045,Columbia,1309,13/05/2024 08:32:09 PM
4388,LGI,https://www.lgihomes.com/south-carolina/columbia/the-valley/burke,burke,columbia,SC,,Elgin,29045,Columbia,1369,13/05/2024 08:32:09 PM
8601,LGI,https://www.lgihomes.com/south-carolina/columbia/the-valley/davidson,davidson,columbia,SC,,Elgin,29045,Columbia,1309,13/05/2024 08:32:09 PM
4848,LGI,https://www.lgihomes.com/south-carolina/columbia/the-valley/macon,macon,columbia,SC,,Elgin,29045,Columbia,1189,13/05/2024 08:32:09 PM
1556,LGI,https://www.lgihomes.com/tennessee/nashville/autumnwood/cypress,cypress,nashville,TN,,Dickson,37055,Nashville,1799,13/05/2024 08:32:09 PM
9248,LGI,https://www.lgihomes.com/tennessee/nashville/autumnwood/driftwood,driftwood,nashville,TN,,Dickson,37055,Nashville,,13/05/2024 08:32:09 PM
5347,LGI,https://www.lgihomes.com/tennessee/nashville/autumnwood/maple,maple,nashville,TN,,Dickson,37055,Nashville,1649,13/05/2024 08:32:09 PM
6270,LGI,https://www.lgihomes.com/tennessee/nashville/carters-retreat/ashley,ashley,nashville,TN,,Murfreesboro,37127,Nashville,1779,13/05/2024 08:32:09 PM
9437,LGI,https://www.lgihomes.com/tennessee/nashville/carters-retreat/burke,burke,nashville,TN,,Murfreesboro,37127,Nashville,1969,13/05/2024 08:32:09 PM
7583,LGI,https://www.lgihomes.com/tennessee/nashville/carters-retreat/burton,burton,nashville,TN,,Murfreesboro,37127,Nashville,1939,13/05/2024 08:32:09 PM
7447,LGI,https://www.lgihomes.com/tennessee/nashville/carters-retreat/davidson,davidson,nashville,TN,,Murfreesboro,37127,Nashville,1899,13/05/2024 08:32:09 PM
3610,LGI,https://www.lgihomes.com/tennessee/nashville/carters-retreat/hartford,hartford,nashville,TN,,Murfreesboro,37127,Nashville,2079,13/05/2024 08:32:09 PM
4497,LGI,https://www.lgihomes.com/tennessee/nashville/cottages-at-carriage-way/anderson,anderson,nashville,TN,,White Bluff,37055,Nashville,,13/05/2024 08:32:09 PM
1068,LGI,https://www.lgihomes.com/tennessee/nashville/cottages-at-carriage-way/ashley,ashley,nashville,TN,,White Bluff,37055,Nashville,,13/05/2024 08:32:09 PM
8821,LGI,https://www.lgihomes.com/tennessee/nashville/cottages-at-carriage-way/burke,burke,nashville,TN,,White Bluff,37055,Nashville,,13/05/2024 08:32:09 PM
6806,LGI,https://www.lgihomes.com/tennessee/nashville/cottages-at-carriage-way/davidson,davidson,nashville,TN,,White Bluff,37055,Nashville,,13/05/2024 08:32:09 PM
3167,LGI,https://www.lgihomes.com/texas/austin/bunton-creek-village/crockett,crockett,austin,TX,,Kyle,78666,Austin,1509,13/05/2024 08:32:09 PM
5339,LGI,https://www.lgihomes.com/texas/austin/bunton-creek-village/kendall,kendall,austin,TX,,Kyle,78666,Austin,1599,13/05/2024 08:32:09 PM
7553,LGI,https://www.lgihomes.com/texas/austin/bunton-creek-village/shelby,shelby,austin,TX,,Kyle,78666,Austin,1689,13/05/2024 08:32:09 PM
2284,LGI,https://www.lgihomes.com/texas/austin/bunton-creek-village/webb,webb,austin,TX,,Kyle,78666,Austin,1809,13/05/2024 08:32:09 PM
6228,LGI,https://www.lgihomes.com/texas/austin/cool-water-at-sonterra/acorn,acorn,austin,TX,,Jarrell,76537,Austin,1249,13/05/2024 08:32:09 PM
9575,LGI,https://www.lgihomes.com/texas/austin/cool-water-at-sonterra/chestnut,chestnut,austin,TX,,Jarrell,76537,Austin,1339,13/05/2024 08:32:09 PM
8200,LGI,https://www.lgihomes.com/texas/austin/cool-water-at-sonterra/hawthorne,hawthorne,austin,TX,,Jarrell,76537,Austin,1429,13/05/2024 08:32:09 PM
4059,LGI,https://www.lgihomes.com/texas/austin/cool-water-at-sonterra/mesquite,mesquite,austin,TX,,Jarrell,76537,Austin,1499,13/05/2024 08:32:09 PM
